         45.1200,     128386.5740,         -0.5716,     128386.5890,         -2.6660,     128386.5760,          1.5227,        140.1630,          2.5491,        140.1630,          0.4547,        140.1630,         -1.6397,        140.1670,          2.5488,        140.1670,          0.4544,        140.1670,         -1.6399,        140.1670,          2.5488,        140.1670,          0.4544,        140.1670,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,         50.0000,          0.0030
         45.1600,     128386.5830,         -0.5716,     128386.5910,         -2.6660,     128386.5810,          1.5227,        140.1630,          2.5491,        140.1630,          0.4547,        140.1630,         -1.6397,        140.1670,          2.5488,        140.1670,          0.4544,        140.1670,         -1.6399,        140.1670,          2.5488,        140.1670,          0.4544,        140.1670,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,         50.0000,          0.0010
         45.2000,     128386.5900,         -0.5716,     128386.5990,         -2.6660,     128386.5810,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1670,          2.5488,        140.1670,          0.4544,        140.1670,         -1.6399,        140.1670,          2.5488,        140.1670,          0.4544,        140.1670,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,         50.0000,          0.0020
         45.2400,     128386.6000,         -0.5716,     128386.5990,         -2.6660,     128386.5800,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5488,        140.1680,          0.4544,        140.1680,         -1.6399,        140.1680,          2.5488,        140.1680,          0.4544,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,         50.0000,          0.0030
         45.2800,     128386.6000,         -0.5716,     128386.6070,         -2.6660,     128386.5900,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5488,        140.1680,          0.4544,        140.1680,         -1.6399,        140.1680,          2.5488,        140.1680,          0.4544,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,         50.0000,          0.0030
         45.3200,     128386.6120,         -0.5716,     128386.6110,         -2.6660,     128386.5970,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7800,         -1.5534,         50.0000,          0.0040
         45.3600,     128386.6110,         -0.5716,     128386.6150,         -2.6660,     128386.5910,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0020
         45.4000,     128386.6130,         -0.5716,     128386.6100,         -2.6660,     128386.5970,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0040
         45.4400,     128386.6050,         -0.5716,     128386.6110,         -2.6660,     128386.5900,          1.5227,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0020
         45.4800,     128386.6090,         -0.5716,     128386.6160,         -2.6660,     128386.5880,          1.5228,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6397,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,       1817.7800,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0030
         45.5200,     128386.6050,         -0.5716,     128386.6140,         -2.6660,     128386.5880,          1.5228,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,       1817.7790,          2.6354,       1817.7800,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0000
         45.5600,     128386.5980,         -0.5716,     128386.6090,         -2.6660,     128386.5800,          1.5228,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0020
         45.6000,     128386.6000,         -0.5716,     128386.6140,         -2.6660,     128386.5740,          1.5228,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0020
         45.6400,     128386.6010,         -0.5716,     128386.6080,         -2.6660,     128386.5750,          1.5228,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0010
         45.6800,     128386.6080,         -0.5716,     128386.6110,         -2.6660,     128386.5690,          1.5228,        140.1640,          2.5491,        140.1640,          0.4547,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0010
         45.7200,     128386.6080,         -0.5716,     128386.6150,         -2.6660,     128386.5710,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,         50.0000,          0.0010
         45.7600,     128386.6120,         -0.5716,     128386.6210,         -2.6660,     128386.5820,          1.5228,        140.1650,          2.5492,        140.1650,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,         50.0000,          0.0010
         45.8000,     128386.6220,         -0.5716,     128386.6260,         -2.6660,     128386.5820,          1.5228,        140.1650,          2.5492,        140.1650,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,         50.0000,         -0.0000
         45.8400,     128386.6250,         -0.5716,     128386.6340,         -2.6660,     128386.5810,          1.5228,        140.1650,          2.5492,        140.1650,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7780,         -1.5534,         50.0000,          0.0040
         45.8800,     128386.6340,         -0.5716,     128386.6340,         -2.6660,     128386.5960,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,       1817.7790,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0010
         45.9200,     128386.6380,         -0.5716,     128386.6440,         -2.6660,     128386.5900,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,       1817.7800,          2.6354,       1817.7790,          0.5410,       1817.7790,         -1.5534,         50.0000,          0.0030
         45.9600,     128386.6430,         -0.5716,     128386.6500,         -2.6660,     128386.5940,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5411,       1817.7790,         -1.5533,       1817.7800,          2.6354,       1817.7800,          0.5411,       1817.7790,         -1.5533,         50.0000,          0.0020
         46.0000,     128386.6430,         -0.5716,     128386.6450,         -2.6660,     128386.5990,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7800,          0.5411,       1817.7800,         -1.5533,       1817.7800,          2.6354,       1817.7800,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0030
         46.0400,     128386.6490,         -0.5716,     128386.6560,         -2.6660,     128386.5970,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1640,         -1.6396,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,        140.1680,          2.5489,        140.1680,          0.4545,        140.1680,         -1.6399,       1817.7800,          2.6354,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7800,          2.6354,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0030
         46.0800,     128386.6470,         -0.5716,     128386.6560,         -2.6660,     128386.5940,          1.5228,        140.1640,          2.5492,        140.1640,          0.4548,        140.1630,         -1.6396,        140.1670,          2.5489,        140.1670,          0.4545,        140.1670,         -1.6399,        140.1670,          2.5489,        140.1670,          0.4545,        140.1670,         -1.6399,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0020
         46.1200,     128386.6430,         -0.5716,     128386.6480,         -2.6660,     128386.5880,          1.5228,        140.1630,          2.5492,        140.1630,          0.4548,        140.1630,         -1.6396,        140.1670,          2.5489,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5489,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,         -0.0000
         46.1600,     128386.6380,         -0.5715,     128386.6470,         -2.6660,     128386.5920,          1.5228,        140.1630,          2.5492,        140.1630,          0.4548,        140.1630,         -1.6396,        140.1670,          2.5489,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5489,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0010
         46.2000,     128386.6370,         -0.5715,     128386.6430,         -2.6659,     128386.5830,          1.5229,        140.1630,          2.5492,        140.1630,          0.4548,        140.1630,         -1.6396,        140.1670,          2.5489,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5489,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0030
         46.2400,     128386.6400,         -0.5715,     128386.6390,         -2.6659,     128386.5860,          1.5229,        140.1630,          2.5492,        140.1630,          0.4548,        140.1630,         -1.6396,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0010
         46.2800,     128386.6370,         -0.5715,     128386.6390,         -2.6659,     128386.5790,          1.5229,        140.1630,          2.5492,        140.1630,          0.4548,        140.1630,         -1.6396,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,         -0.0010
         46.3200,     128386.6390,         -0.5715,     128386.6370,         -2.6659,     128386.5810,          1.5229,        140.1630,          2.5492,        140.1630,          0.4549,        140.1630,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0010
         46.3600,     128386.6440,         -0.5715,     128386.6460,         -2.6659,     128386.5810,          1.5229,        140.1630,          2.5492,        140.1630,          0.4549,        140.1630,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0010
         46.4000,     128386.6480,         -0.5715,     128386.6480,         -2.6659,     128386.5850,          1.5229,        140.1630,          2.5493,        140.1640,          0.4549,        140.1630,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0020
         46.4400,     128386.6480,         -0.5715,     128386.6530,         -2.6659,     128386.5800,          1.5229,        140.1640,          2.5493,        140.1640,          0.4549,        140.1630,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0020
         46.4800,     128386.6520,         -0.5715,     128386.6580,         -2.6659,     128386.5810,          1.5229,        140.1640,          2.5493,        140.1640,          0.4549,        140.1640,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,       1817.7810,          2.6355,       1817.7810,          0.5411,       1817.7800,         -1.5533,         50.0000,          0.0020
         46.5200,     128386.6630,         -0.5715,     128386.6630,         -2.6659,     128386.6000,          1.5229,        140.1640,          2.5493,        140.1640,          0.4549,        140.1640,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6356,       1817.7810,          0.5412,       1817.7800,         -1.5532,       1817.7810,          2.6356,       1817.7810,          0.5412,       1817.7800,         -1.5532,         50.0000,          0.0010
         46.5600,     128386.6630,         -0.5715,     128386.6660,         -2.6659,     128386.5930,          1.5229,        140.1640,          2.5493,        140.1640,          0.4549,        140.1630,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6356,       1817.7810,          0.5412,       1817.7800,         -1.5532,       1817.7810,          2.6356,       1817.7810,          0.5412,       1817.7800,         -1.5532,         50.0000,          0.0020
         46.6000,     128386.6670,         -0.5715,     128386.6710,         -2.6659,     128386.6000,          1.5229,        140.1630,          2.5493,        140.1630,          0.4549,        140.1630,         -1.6395,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,        140.1670,          2.5490,        140.1670,          0.4546,        140.1670,         -1.6398,       1817.7810,          2.6356,       1817.7810,          0.5412,       1817.7800,         -1.5532,       1817.7810,          2.6356,       1817.7810,          0.5412,       1817.7800,         -1.5532,         50.0000,          0.0020
