2015-5-23 23:46:24.040000, 1722.624,  -11.525, 1722.624, -131.525, 1722.624,  108.475,    1.881,  167.282,    1.881,   47.282,    1.881,  -72.718,    1.881,  167.266,    1.881,   47.266,    1.881,  -72.734,    1.881,  167.266,    1.881,   47.266,    1.881,  -72.734,   24.390,  172.224,   24.390,   52.224,   24.390,  -67.776,   24.390,  172.224,   24.390,   52.224,   24.390,  -67.776,   50.000,    0.010,
2015-5-23 23:46:24.080000,93740.083,  -29.055,93740.084, -149.055,93740.075,   90.945,  102.339,  149.752,  102.339,   29.752,  102.339,  -90.248,  102.342,  149.737,  102.342,   29.737,  102.342,  -90.263,  102.342,  149.737,  102.342,   29.737,  102.342,  -90.263, 1327.233,  154.695, 1327.233,   34.695, 1327.233,  -85.305, 1327.233,  154.695, 1327.233,   34.695, 1327.233,  -85.305,   50.000,    0.001,
2015-5-23 23:46:24.120000,128386.574,  -32.753,128386.589, -152.753,128386.576,   87.247,  140.163,  146.053,  140.163,   26.053,  140.163,  -93.947,  140.167,  146.038,  140.167,   26.038,  140.167,  -93.962,  140.167,  146.038,  140.167,   26.038,  140.167,  -93.962, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004,   50.000,    0.003,
2015-5-23 23:46:24.160000,128386.583,  -32.753,128386.591, -152.753,128386.581,   87.247,  140.163,  146.053,  140.163,   26.053,  140.163,  -93.947,  140.167,  146.038,  140.167,   26.038,  140.167,  -93.962,  140.167,  146.038,  140.167,   26.038,  140.167,  -93.962, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004,   50.000,    0.001,
2015-5-23 23:46:24.200000,128386.590,  -32.753,128386.599, -152.753,128386.581,   87.247,  140.164,  146.053,  140.164,   26.053,  140.164,  -93.947,  140.167,  146.038,  140.167,   26.038,  140.167,  -93.962,  140.167,  146.038,  140.167,   26.038,  140.167,  -93.962, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004,   50.000,    0.002,
2015-5-23 23:46:24.240000,128386.600,  -32.753,128386.599, -152.753,128386.580,   87.247,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.038,  140.168,   26.038,  140.168,  -93.962,  140.168,  146.038,  140.168,   26.038,  140.168,  -93.962, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004,   50.000,    0.003,
2015-5-23 23:46:24.280000,128386.600,  -32.753,128386.607, -152.753,128386.590,   87.247,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.038,  140.168,   26.038,  140.168,  -93.962,  140.168,  146.038,  140.168,   26.038,  140.168,  -93.962, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004,   50.000,    0.003,
2015-5-23 23:46:24.320000,128386.612,  -32.753,128386.611, -152.753,128386.597,   87.247,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.780,  -89.004,   50.000,    0.004,
2015-5-23 23:46:24.360000,128386.611,  -32.753,128386.615, -152.753,128386.591,   87.247,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.780,  150.996, 1817.780,   30.996, 1817.779,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.779,  -89.004,   50.000,    0.002,
2015-5-23 23:46:24.400000,128386.613,  -32.753,128386.610, -152.753,128386.597,   87.247,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.780,  150.996, 1817.780,   30.996, 1817.779,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.779,  -89.004,   50.000,    0.004,
2015-5-23 23:46:24.440000,128386.605,  -32.753,128386.611, -152.753,128386.590,   87.247,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.780,  150.996, 1817.780,   30.996, 1817.779,  -89.004, 1817.780,  150.996, 1817.780,   30.996, 1817.779,  -89.004,   50.000,    0.002,
2015-5-23 23:46:24.480000,128386.609,  -32.752,128386.616, -152.752,128386.588,   87.248,  140.164,  146.054,  140.164,   26.054,  140.164,  -93.946,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.780,  150.997, 1817.780,   30.997, 1817.779,  -89.003, 1817.780,  150.997, 1817.780,   30.997, 1817.779,  -89.003,   50.000,    0.003,
2015-5-23 23:46:24.520000,128386.605,  -32.752,128386.614, -152.752,128386.588,   87.248,  140.164,  146.055,  140.164,   26.055,  140.164,  -93.945,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.779,  150.997, 1817.780,   30.997, 1817.779,  -89.003, 1817.779,  150.997, 1817.780,   30.997, 1817.779,  -89.003,   50.000,    0.000,
2015-5-23 23:46:24.560000,128386.598,  -32.752,128386.609, -152.752,128386.580,   87.248,  140.164,  146.055,  140.164,   26.055,  140.164,  -93.945,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961,  140.168,  146.039,  140.168,   26.039,  140.168,  -93.961, 1817.779,  150.997, 1817.779,   30.997, 1817.779,  -89.003, 1817.779,  150.997, 1817.779,   30.997, 1817.779,  -89.003,   50.000,    0.002,
