2015-5-23 23:42:53.040000, 1792.958,   15.531, 1792.958, -104.469, 1792.958,  135.531,   24.420, -173.060,   24.420,   66.940,   24.420,  -53.060,   12.210,    6.940,   12.210, -113.060,   12.210,  126.940,   12.210,    6.940,   12.210, -113.060,   12.210,  126.940,   50.000,    0.010,
2015-5-23 23:42:53.080000,97567.464,   -1.999,97567.461, -121.999,97567.460,  118.001, 1328.843,  169.411, 1328.843,   49.411, 1328.844,  -70.589,  664.421,  -10.589,  664.421, -130.589,  664.421,  109.411,  664.421,  -10.589,  664.421, -130.589,  664.421,  109.411,   50.000,    0.001,
2015-5-23 23:42:53.120000,133628.571,   -5.698,133628.567, -125.698,133628.555,  114.302, 1819.982,  165.712, 1819.982,   45.712, 1819.982,  -74.288,  909.990,  -14.288,  909.990, -134.288,  909.990,  105.712,  909.990,  -14.288,  909.990, -134.288,  909.990,  105.712,   50.000,    0.003,
2015-5-23 23:42:53.160000,133628.585,   -5.697,133628.581, -125.697,133628.575,  114.303, 1819.977,  165.712, 1819.977,   45.712, 1819.977,  -74.288,  909.988,  -14.288,  909.988, -134.288,  909.988,  105.712,  909.988,  -14.288,  909.988, -134.288,  909.988,  105.712,   50.000,    0.001,
2015-5-23 23:42:53.200000,133628.594,   -5.697,133628.588, -125.697,133628.587,  114.303, 1819.972,  165.712, 1819.971,   45.712, 1819.972,  -74.288,  909.985,  -14.288,  909.985, -134.288,  909.985,  105.712,  909.985,  -14.288,  909.985, -134.288,  909.985,  105.712,   50.000,    0.002,
2015-5-23 23:42:53.240000,133628.605,   -5.697,133628.601, -125.697,133628.595,  114.303, 1819.967,  165.712, 1819.967,   45.712, 1819.967,  -74.288,  909.983,  -14.288,  909.983, -134.288,  909.983,  105.712,  909.983,  -14.288,  909.983, -134.288,  909.983,  105.712,   50.000,    0.003,
2015-5-23 23:42:53.280000,133628.612,   -5.697,133628.604, -125.697,133628.601,  114.303, 1819.965,  165.712, 1819.965,   45.712, 1819.965,  -74.288,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,   50.000,    0.003,
2015-5-23 23:42:53.320000,133628.620,   -5.697,133628.609, -125.697,133628.605,  114.303, 1819.964,  165.712, 1819.964,   45.712, 1819.964,  -74.288,  909.981,  -14.288,  909.981, -134.288,  909.981,  105.712,  909.981,  -14.288,  909.981, -134.288,  909.981,  105.712,   50.000,    0.004,
2015-5-23 23:42:53.360000,133628.631,   -5.697,133628.612, -125.697,133628.609,  114.303, 1819.965,  165.712, 1819.965,   45.712, 1819.965,  -74.288,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,  909.982,  -14.288,  909.982, -134.288,  909.982,  105.712,   50.000,    0.002,
2015-5-23 23:42:53.400000,133628.625,   -5.697,133628.601, -125.697,133628.600,  114.303, 1819.968,  165.713, 1819.968,   45.713, 1819.968,  -74.287,  909.983,  -14.287,  909.984, -134.287,  909.983,  105.713,  909.983,  -14.287,  909.984, -134.287,  909.983,  105.713,   50.000,    0.004,
